,Unnamed: 0,N,P,K,temperature,humidity,ph,rainfall,label
1089,1089,112,87,48,60.00236709603863,77.3970629,6.200111068,216.94356319528066,banana
1090,1090,117,82,45,41.27141706587372,79.29122198,5.614471478,170.00965272147408,banana
1091,1091,96,86,51,65.53713753967283,76.98740841,6.257369799,165.26181993132684,banana
1092,1092,113,85,45,58.489250103816545,76.63713353,6.037430836,259.4231397522507,banana
1093,1093,105,93,46,53.04257737428694,78.76260938,5.760457558,194.42647996357823,banana
1094,1094,85,89,51,47.5081208924396,84.70189923,6.158164422,156.51111397995214,banana
1095,1095,108,94,47,49.13589595649651,84.54625006,6.387431383,149.39693959773666,banana
1096,1096,92,81,52,52.807265231220235,76.52808057,5.891413895,238.36255625525075,banana
1097,1097,110,71,54,56.58210776376251,82.20793613,5.725418961,212.17365742067392,banana
1098,1098,82,75,55,50.574547804162705,78.4873835,6.281069505,170.58093290623128,banana
1099,1099,117,81,53,49.78206881618897,78.20585613,5.507641778,193.6738801470865,banana
1100,1100,2,40,27,51.788714106214606,47.54885174,5.954626604,210.01520785102565,mango
1101,1101,39,24,31,66.35622817897372,53.72979826,4.757114897,247.2456346169914,mango
1102,1102,21,26,27,51.33537468286904,47.67525434,5.699586972,236.95851662898457,mango
1103,1103,25,22,25,60.86747921788313,45.53556603,5.977413803,192.69855455157642,mango
1104,1104,0,21,32,60.972524707305716,54.25964196,6.430139436,211.31438678689761,mango
1105,1105,20,19,35,53.02448775782474,50.62161586,6.113935087,276.0066686427593,mango
1106,1106,19,21,34,51.85708340778263,53.19212381,5.074272692,189.30126011801073,mango
1107,1107,18,17,31,65.62878858722475,45.16127859,5.667507706,174.6159056741235,mango
1108,1108,11,36,33,62.295994878549486,52.22780489,5.978634285,137.0114787686822,mango
1109,1109,30,28,30,48.74755762920809,52.19331595,5.064613314,73.50209367065675,mango
1110,1110,18,19,27,53.53509335502815,52.34605806,4.772385986,244.74276269842676,mango
1111,1111,23,23,27,56.770630003432366,51.4271781,5.161148592,121.81619921190892,mango
1112,1112,37,30,34,50.47521459922745,53.63549533,6.797779227,288.8172482221146,mango
1113,1113,11,27,30,52.842050707107745,48.5622488,6.39474303,37.82496028533899,mango
1114,1114,12,19,31,56.472397362343976,52.66319725,5.566704378,134.01398484921475,mango
1115,1115,3,28,33,50.52348781452607,48.88704844,5.755049971,188.49540131647663,mango
1116,1116,37,38,32,52.3214939786858,45.53106268,5.417340525,198.09676494715634,mango
1117,1117,26,37,30,56.626572826760075,49.45962621,6.166173834,291.52776222369243,mango
1118,1118,14,18,30,61.29375488108087,52.13797867,5.191265116,213.01500572112946,mango
1119,1119,40,16,35,59.267632689724635,54.16482251,4.954739564,299.15714008465335,mango
1120,1120,4,20,25,58.1671938906934,47.94053996,5.664587011,127.35357344061318,mango
1121,1121,36,25,33,41.57756515484028,53.33018851,5.548584852,218.60931494303026,mango
1122,1122,30,17,31,52.10984908303946,54.49960506,6.804437106,211.51566338809613,mango
1123,1123,28,37,28,51.42354061658842,50.52559148,6.097869767,113.15450099453113,mango
1124,1124,38,15,30,59.338170612292345,48.13974548,5.075504537,236.98948926119274,mango
1125,1125,12,37,30,57.84597616101396,47.41196659,4.546466109,304.1683428213188,mango
1126,1126,38,19,31,62.84773369288428,49.08864345,5.855119268,89.85857393000562,mango
1127,1127,8,33,29,56.097338459325144,49.48613279,6.442393461,228.92506038855004,mango
1128,1128,15,27,28,57.84015624526805,46.12866113,4.507523551,265.8199215994266,mango
1129,1129,34,16,25,56.91041184229232,50.96040505,6.10729559,188.70382897838277,mango
1130,1130,11,36,31,57.14499322709793,51.77965917,6.47544932,137.61988346685058,mango
1131,1131,33,29,34,51.59542202655535,49.21729127,6.832979509,228.21211857929836,mango
1132,1132,12,31,26,50.84349523873114,51.94190321,5.395275719,222.9236059228027,mango
1133,1133,12,34,28,61.44023952245885,45.02236377,6.13526938,182.31059919659197,mango
1134,1134,5,16,31,59.63806770555089,48.69677802,4.555688532,160.4850275734048,mango
1135,1135,1,30,29,47.59941171213379,51.39586505,6.434197756,178.86800029901084,mango
1136,1136,16,35,31,62.56220581604305,50.19368841,5.316875978,264.53241421102626,mango
1137,1137,35,18,26,57.044876755342685,50.84881347,5.279388967,171.88548401640617,mango
1138,1138,4,40,26,46.50780198917176,48.56916221,6.720041791,192.29806850989087,mango
1139,1139,9,29,34,57.824404743106726,45.88744691,5.72742254,208.12791984167444,mango
1140,1140,2,38,33,57.81040787203935,53.2328243,4.691396195,151.57923050249198,mango
1141,1141,26,32,32,66.95517664419006,49.92963856,6.810186079,192.15055352567728,mango
1142,1142,34,38,31,58.137845408370836,45.58110023,6.454045329,205.18971589487268,mango
1143,1143,5,32,33,58.60056998785113,52.5896771,5.842763773,248.27789128976184,mango
1144,1144,31,29,26,53.58668726472868,47.40519056,5.024124684,140.49461185296659,mango
1145,1145,34,34,35,57.17181279992796,47.16808054,6.422710539,228.8332661084098,mango
1146,1146,36,19,32,61.401922653194646,50.70880979,4.94295037,271.13328285533936,mango
1147,1147,7,17,26,55.59799972497787,48.75613373,6.414526606,112.39411185809801,mango
1148,1148,38,15,27,59.511007271002924,48.50387598,6.777788126,168.36405221348195,mango
1149,1149,5,19,25,56.88370105494242,54.43945147,6.441328044,203.6590786464692,mango
1150,1150,37,36,26,64.68883961200437,52.61323969,4.650536197,182.38386499712362,mango
1151,1151,21,31,32,61.823999008394836,51.42664176,5.254532213,179.2382798235471,mango
1152,1152,37,36,27,45.29852250709003,47.90859131,5.910634533,234.31699969497154,mango
1153,1153,23,23,30,60.414719808079795,47.45553843,4.755273631,156.79422812055836,mango
1154,1154,36,26,26,63.185697623613294,51.0845903,6.814630246,234.43596081311193,mango
1155,1155,24,33,35,58.38439995882581,54.82257868,5.342866119,174.92852578829277,mango
1156,1156,26,18,30,71.47172715132507,51.08494181,6.336234624,193.38870993623397,mango
1157,1157,22,17,26,46.882015297432474,47.71875722,4.754435025,182.93060091344626,mango
1158,1158,11,34,32,52.310397365742574,49.40983294,6.831706773,199.939912428353,mango
1159,1159,29,35,28,57.772672863167784,53.53903102,6.967417766,159.84423703568382,mango
1160,1160,22,28,26,49.64776500809427,45.41692012,4.947683034,174.1516213565886,mango
1161,1161,23,24,32,48.56999138472206,46.16888595,5.630619901,242.9589596998183,mango
1162,1162,1,35,34,54.18794003375613,46.69536813,6.27339822,256.07664623024175,mango
1163,1163,2,24,34,59.12018904818182,54.80750249,6.472774648,163.38471393571032,mango
1164,1164,39,37,25,61.66849052765863,45.61143594,6.953246506,264.47522954689293,mango
1165,1165,15,36,27,48.194218919123514,53.96886679,5.643710216,121.16686131590198,mango
1166,1166,3,18,31,57.39628320097865,48.20662669,6.392313973,194.1845944313635,mango
1167,1167,8,38,32,56.37018843170179,46.73723302,4.981816523,212.74297381609017,mango
1168,1168,33,31,34,56.55989058082501,50.22287593,5.421265283,242.0632485097491,mango
1169,1169,14,29,32,61.68978696807797,48.97047762,6.942520105,203.2934267051831,mango
1170,1170,18,20,26,53.29471991952934,51.98594645,5.435840509,236.0349589828458,mango
1171,1171,9,21,32,52.77268154380368,53.56092806,5.870116071,232.42185074372046,mango
1172,1172,20,30,27,59.07691025126904,51.59445462,4.74910393,139.77164531327637,mango
1173,1173,9,38,25,62.991194932525545,50.34035336,5.497946899,281.3722669494564,mango
1174,1174,26,24,34,57.28892628360278,52.23810152,6.811291098,210.0676794404777,mango
1175,1175,31,36,29,65.77861097655851,52.72170281,6.460542749,276.9560082079529,mango
1176,1176,14,18,35,51.084295875155,47.02058367,4.791146778,71.50916409078467,mango
1177,1177,40,16,35,50.60847851798841,49.02450149,6.4841522,201.70581082658038,mango
1178,1178,28,27,34,49.15836025947472,50.69693751,6.526654345,264.2155947615143,mango
1179,1179,0,17,30,64.40826516674886,47.97230503,6.279133738,99.81428887578005,mango
1180,1180,1,29,29,55.79820026443642,49.30347234,6.052026047,321.7424099846139,mango
1181,1181,2,36,31,53.02173084675464,49.95955487,5.73171945,201.4262514222669,mango
1182,1182,12,27,26,53.863599588192415,45.5661059,5.32307197,235.80377558147228,mango
1183,1183,7,28,35,56.067629868720545,46.78393776,4.66910839,212.15738904698574,mango
1184,1184,0,36,26,68.83316669293538,51.25786185,5.101206389,98.39343037040105,mango
1185,1185,26,35,31,53.6652391091554,53.05980465,5.339556562,190.12737857909391,mango
1186,1186,27,21,30,50.542901558795776,52.48823147,5.061081874,109.13214451498752,mango
1187,1187,22,38,31,63.70963008923074,53.06009323,5.821106036,235.86437903445415,mango
1188,1188,22,18,31,54.4619414300078,47.93791463,5.956027059,84.53177219315646,mango
1189,1189,28,23,28,48.71613870921813,50.0983181,5.676032581,247.29897744481372,mango
1190,1190,7,31,27,61.187617311751595,47.59319575,6.524114355,261.751731894777,mango
1191,1191,29,34,26,63.54922925371106,54.39416048,6.273953676,215.0543681196647,mango
1192,1192,8,37,33,48.22877028904885,54.9640534,6.128167757,227.70305441882505,mango
1193,1193,39,16,27,71.28725064349918,52.94641947,4.934964765,198.00372705403717,mango
1194,1194,40,24,25,62.45721683477908,50.44030129,5.445008416,262.49567541467763,mango
1195,1195,19,38,26,53.21989472924249,48.77926304,4.525722333,229.9489579126866,mango
1196,1196,21,21,30,58.36723118513308,51.41593238,5.403908328,206.59339490493545,mango
1197,1197,22,18,33,59.14592047126264,52.48100602,6.621623545,163.5842224917169,mango
1198,1198,31,20,30,57.13714784444777,54.01352682,6.207495815,294.1972607910116,mango
1199,1199,18,26,31,54.05862828726554,47.74916499,5.418475257,136.25260382685798,mango
1200,1200,24,130,195,53.511716638493475,81.54156612,6.112305667,223.9823729327062,grapes
1201,1201,13,144,204,63.86308068036709,82.42614055,6.092241627,73.66818278265407,grapes
1202,1202,22,123,205,59.33280480372848,83.88504863,5.896343436,132.34565606370168,grapes
1203,1203,36,125,196,52.25122119392969,80.65968681,6.15526103,128.20634135808277,grapes
1204,1204,24,131,196,44.64496446434948,83.74372787,5.732453638,159.0127280487501,grapes
1205,1205,2,123,198,66.94868207611974,82.21079946,6.253034534,257.34538055031504,grapes
1206,1206,35,140,197,36.47378058961782,82.75241875,6.106190557,102.6870484963469,grapes
1207,1207,11,122,195,35.03754214127805,83.56812483,5.647202395,221.0969870547485,grapes
1208,1208,6,123,203,31.235534549624536,81.62497448,6.130310493,177.0337839836742,grapes
1209,1209,17,134,204,60.14163354452134,80.18393287,6.499604931,223.34874165820577,grapes
1210,1210,25,130,197,64.8519741442382,82.68593454,5.554831977,170.05319693967928,grapes
1211,1211,27,145,205,37.37503230774204,82.29335466,5.800242694,218.57101092056385,grapes
1212,1212,9,122,201,63.40565048288397,80.91934392,5.570290539,116.36137971127783,grapes
1213,1213,16,139,203,39.66909172374032,80.96093443,6.27564088,221.2301082886646,grapes
1214,1214,32,141,204,30.03340094078317,82.89753705,5.536645599,128.8649537837485,grapes
1215,1215,22,138,195,41.37003829621435,83.51444973,6.208196881,160.41287253974536,grapes
1216,1216,31,144,202,35.62245165602766,80.55557235,5.870600622,256.30839476849866,grapes
1217,1217,3,136,205,50.408118208455505,80.84806564,6.334771461,177.47092922815247,grapes
1218,1218,28,122,197,45.966079454481104,82.73366439,5.856575335,220.89762745858974,grapes
1219,1219,4,136,204,52.202733284719955,81.77713468,5.898944282,103.89650452172012,grapes
1220,1220,39,145,201,67.24828257256232,80.58931938,5.775600435,198.0684199739697,grapes
1221,1221,38,132,197,42.962350241770196,81.54185044,5.931101816,269.5548302311396,grapes
1222,1222,36,133,198,51.71789910887843,83.98351748,6.2286454,188.06841938248309,grapes
1223,1223,25,121,201,60.398432875773565,82.71775569,5.594240603,187.12155083534594,grapes
1224,1224,15,125,199,40.14740137895721,80.55625868,5.569230319,123.97170218444468,grapes
1225,1225,24,140,205,35.34157293332769,83.59398734,5.93202852,170.99313506167704,grapes
1226,1226,13,132,203,54.26839094979432,82.48336987,6.423216506,138.6058990260105,grapes
1227,1227,5,126,197,33.48660869887438,81.20876367,6.417500829,107.12100605942544,grapes
1228,1228,30,120,200,56.07973901954196,82.24729637,6.234904253,223.41867389450164,grapes
1229,1229,23,142,197,72.36512335463857,82.03812973,6.000573725,121.4621597772437,grapes
1230,1230,26,135,203,58.431098523766266,81.16314317,5.685102769,194.7305432221109,grapes
1231,1231,7,126,203,42.11491658797246,82.00335557,5.662140095,127.70306385048174,grapes
1232,1232,32,139,198,65.35040276538729,82.66850729,6.358186848,153.16857937551984,grapes
1233,1233,9,141,202,46.19316776799224,81.17931863,6.119495295,98.1810607566456,grapes
1234,1234,20,142,196,41.30595274174725,80.01639435,6.207600783,144.6813007021895,grapes
1235,1235,32,129,201,38.82685600977193,83.00471609,6.48754639,132.1571682627627,grapes
1236,1236,3,134,199,50.54068498695399,81.32235739,5.81717753,99.55186778327501,grapes
1237,1237,38,138,204,48.89305781906914,83.25447587,6.325480034,219.90337896334327,grapes
1238,1238,14,131,198,57.8146380935264,83.86742974,5.562790949,255.70061634335372,grapes
1239,1239,20,122,204,35.907977798070874,80.86325389,6.487369687,249.02948010301182,grapes
1240,1240,40,126,201,45.74925604173236,80.03100049,6.116982944,170.43652108863668,grapes
1241,1241,36,128,204,47.36796234092132,80.68700527,5.695792761,154.757534028009,grapes
1242,1242,11,132,197,44.31026149652237,81.23966573,5.734317007,176.3852003230071,grapes
1243,1243,0,137,195,41.11615471553096,80.18612085,6.329499832,212.129541905146,grapes
1244,1244,19,123,200,62.152967030270645,81.03544763,6.167013532,165.84353353256927,grapes
1245,1245,31,136,197,55.24106891373387,83.34010951,5.653776058,255.22922436049697,grapes
1246,1246,4,134,200,55.64860777328224,80.95628959,5.840256272,178.85471757839542,grapes
1247,1247,39,139,201,67.13729312426761,81.01783402,5.539980812,241.5411431635448,grapes
1248,1248,8,127,196,52.0880394520454,83.17093908,5.833302165,213.07634778487295,grapes
1249,1249,39,138,203,57.241778696740866,82.33098331,6.399433771,257.18916535870596,grapes
1250,1250,32,120,204,37.14990487982007,83.44518113,6.138958698,266.73414420529247,grapes
1251,1251,12,142,203,55.757606055003826,82.56407013,5.972850838,89.07866487641932,grapes
1252,1252,8,133,195,38.441103015564565,80.97598029,6.456079585,77.6363969955666,grapes
1253,1253,8,139,199,49.44263487589989,81.53996362,6.336426667,214.90361634405937,grapes
1254,1254,21,134,202,26.14918855633968,80.02130636,6.425419926,146.8878115398201,grapes
1255,1255,40,140,195,30.68240815615429,80.49979873,6.294395676,211.90854937755188,grapes
1256,1256,39,127,202,41.716915852792155,81.67215994,6.477768039,145.6954535452938,grapes
1257,1257,19,120,195,44.106686886054256,81.12109244,5.931538447,214.2390600455258,grapes
1258,1258,21,139,201,40.88273984589635,83.36094029,5.980598579,205.8432787430737,grapes
1259,1259,17,136,195,63.01345298182592,81.61051026,6.389783283,207.17830704838707,grapes
1260,1260,33,139,203,68.54375696208825,82.51034633,5.693287415,70.59894792162956,grapes
1261,1261,22,133,201,53.75822912510351,80.12211649,6.00299607,204.78319453943521,grapes
1262,1262,32,130,196,65.41166581216788,81.24995984,6.372959542,207.77122091863964,grapes
1263,1263,37,135,205,26.64411447526388,80.2827185,5.510924849,150.39933278678728,grapes
1264,1264,15,140,195,35.265166995742824,83.54193816,5.69945282,225.1180881448805,grapes
1265,1265,39,132,196,47.11495509595187,83.32560104,5.778594403,152.05351596830383,grapes
1266,1266,40,121,199,50.64820111105439,81.03886263,6.315586313,188.80797884493015,grapes
1267,1267,40,132,202,51.19904432802234,80.70695797,5.971813006,192.03255079832383,grapes
1268,1268,29,142,203,56.8348383770804,83.71498986,5.891195653,263.45314250904505,grapes
1269,1269,32,121,199,70.12087013957768,81.25353895,6.129812716,125.10457809931239,grapes
1270,1270,6,140,205,48.16578483247321,82.92903419,6.313085601,150.5317343675266,grapes
1271,1271,8,120,196,51.99146118674767,82.66396666,6.053662544,284.9929339144112,grapes
1272,1272,34,133,202,44.954828362303985,80.09711412,5.804799142,295.40760181336793,grapes
1273,1273,35,135,199,46.18735273888344,80.54942557,6.400719746,149.72959107015225,grapes
1274,1274,16,145,199,53.37873752896391,80.76838926,5.953966361,211.4422096927613,grapes
1275,1275,8,136,201,68.19538322147102,82.22118237,5.609255992,145.33512220562636,grapes
1276,1276,25,129,195,43.162055762488656,81.17712085,5.777271492,179.2971667365385,grapes
1277,1277,16,130,201,58.12746640743981,82.79092939,5.682395429,170.25584728909018,grapes
1278,1278,39,129,203,53.48246509862483,83.18392806,5.863996687,133.27403322727025,grapes
1279,1279,38,135,203,71.17969017578318,82.79782954,6.444373116,305.2818010795246,grapes
1280,1280,33,120,205,59.711834403693146,82.26890793,5.550832178,128.75728804787147,grapes
1281,1281,35,125,204,45.677529829406566,80.15215777,6.107741788,240.88072443119296,grapes
1282,1282,1,132,200,31.533464481995697,82.94270065,5.620745638,134.3998396340866,grapes
1283,1283,39,140,203,37.63815062971242,80.63399198,6.349875906,201.77800843601864,grapes
1284,1284,28,145,202,42.21090836524981,82.9042841,6.484323189,227.2064218168213,grapes
1285,1285,6,128,200,45.93251393525992,82.57813624,5.838748311,74.77597237998057,grapes
1286,1286,6,139,199,51.210927962358454,81.6212135,6.29099842,234.98750543829624,grapes
1287,1287,29,122,196,70.08741124911785,81.15595212,5.638328481,251.00959577408315,grapes
1288,1288,37,144,197,34.151151573450925,80.8084305,6.415555956,198.59274665826837,grapes
1289,1289,38,120,197,51.372592812707,82.94703302,6.323722572,158.18884485741967,grapes
1290,1290,38,141,198,41.0629495824665,80.28297993,5.757009965,211.16065614875026,grapes
1291,1291,14,121,203,31.396466915545446,83.74765639,6.158689406,199.9227276056044,grapes
1292,1292,6,125,204,48.459391712068765,82.93262435,5.733539807,232.53092188784487,grapes
1293,1293,32,138,197,32.498985871540754,80.73112694,5.908724337,73.7960500411926,grapes
1294,1294,11,124,204,37.01775919899964,80.06633966,6.361141107,197.22486117198673,grapes
1295,1295,23,138,200,43.93410511764276,80.22631717,5.96537863,138.41840724649472,grapes
1296,1296,40,143,201,52.70281712968968,82.72828653,6.476757723,199.7580754704981,grapes
1297,1297,6,142,202,47.71228199126242,82.94573346,6.224542938,154.3615741140806,grapes
1298,1298,37,124,195,49.23177684888354,83.4795292,6.209928251,180.3262006486047,grapes
1299,1299,35,134,204,31.116084551509427,82.55138983,5.841138354,218.67463000298832,grapes
1300,1300,119,25,51,45.18254994200173,80.92254421,6.283818329,128.41959794626712,watermelon
1301,1301,119,19,55,52.59551462503582,83.44621709,6.818261383,134.84772813412036,watermelon
1302,1302,105,30,50,40.692656346699586,81.77527562,6.37620108,166.50424532847506,watermelon
1303,1303,114,8,50,47.40453380027698,88.30866319,6.581587932,53.51079453452701,watermelon
1304,1304,93,22,52,48.00131091087015,81.32563243,6.932739726,224.38086433214565,watermelon
1305,1305,80,26,55,46.280592003479086,88.989272,6.140099215,193.4921133128552,watermelon
1306,1306,85,27,45,48.895530016966894,88.7285657,6.467095849,108.91790536843848,watermelon
1307,1307,85,22,53,56.99343413044194,89.77076659,6.849471704,72.63024672063585,watermelon
1308,1308,82,22,45,45.91739766492303,85.34866045,6.512196212,193.33653695357575,watermelon
1309,1309,118,13,54,50.68798315698497,89.81574032,6.039584629,75.84525263934927,watermelon
1310,1310,83,25,53,52.906070811170196,80.04678201,6.057697106,95.50104244078236,watermelon
1311,1311,86,15,47,41.42312415525281,84.18406764,6.423898762,141.78958347474162,watermelon
1312,1312,101,10,47,44.55142512173656,83.31883376,6.936997681,113.10658070756602,watermelon
1313,1313,119,9,50,51.80330895358128,83.9195902,6.251286661,62.03294379173054,watermelon
1314,1314,104,17,46,50.47760023543191,80.22972777,6.190015912,128.26057640023805,watermelon
1315,1315,95,12,51,48.36805933051422,84.1726996,6.681606702,120.1679659559402,watermelon
1316,1316,102,14,52,58.037368249501384,89.64815231,6.51075991,80.9708385527059,watermelon
1317,1317,109,21,55,49.52543971922741,89.73524177,6.770278088,48.9070151582601,watermelon
1318,1318,81,18,50,57.513567693076794,88.22874955,6.429788073,197.54403475071288,watermelon
1319,1319,103,17,51,51.69484918363942,80.02621335,6.209888345,215.52977921308263,watermelon
1320,1320,105,14,50,48.32683466363859,87.6883982,6.419052193,138.71860656041918,watermelon
1321,1321,97,8,52,46.10624962611674,86.97190046,6.237861736,212.23878174905826,watermelon
1322,1322,120,19,49,54.38883164151218,84.26830701,6.762471629,48.73868479639901,watermelon
1323,1323,95,16,55,44.44770981070026,87.55055105,6.612847999,265.25369881885183,watermelon
1324,1324,83,29,52,54.2060994207318,87.5931128,6.704688865,108.97355430264489,watermelon
1325,1325,83,9,45,59.59745621418338,89.13163965,6.049609892,106.00501942879512,watermelon
1326,1326,91,21,50,57.993064502409624,81.44030363,6.762030215,70.44215697793382,watermelon
1327,1327,116,5,54,46.293014836171345,80.99313508,6.65398725,177.47065990077783,watermelon
1328,1328,112,28,54,45.66669016658515,85.05318563,6.738030547,223.5726552352474,watermelon
1329,1329,88,29,51,43.84509405418977,88.94568335,6.095689937,168.90960301101794,watermelon
1330,1330,118,15,45,47.99105243568991,84.20576992,6.538006356,69.83475156395602,watermelon
1331,1331,92,21,48,45.668826220610185,82.043255,6.377427122,94.97666572867476,watermelon
1332,1332,106,14,45,61.584570204485075,84.16390229,6.417011754,176.50525678645016,watermelon
1333,1333,99,5,47,48.72268174714959,84.84494575,6.649086972,180.49774126811621,watermelon
1334,1334,98,8,51,52.20565423212564,86.52258079,6.25933595,185.63564790613526,watermelon
1335,1335,108,22,46,60.20627072525603,86.7295205,6.121168559,217.45263899854532,watermelon
1336,1336,119,7,55,54.24802088380869,84.6378378,6.031424482,259.76360285063214,watermelon
1337,1337,117,27,48,47.736087645098806,82.39053979,6.835268184,210.89553845204043,watermelon
1338,1338,109,10,53,46.75888441791571,87.8274604,6.551750306,218.85479429157544,watermelon
1339,1339,80,16,46,45.09745341990141,81.40297428,6.940236218,68.99852714783718,watermelon
1340,1340,100,18,52,51.93839111748896,80.38266489,6.87606733,163.01705266413381,watermelon
1341,1341,91,7,53,50.95518341947742,89.28272716,6.457216535,113.84950223368526,watermelon
1342,1342,86,6,53,48.9252253340001,83.47202566,6.921847888,183.01862058522386,watermelon
1343,1343,107,5,52,43.53570249467556,89.98405233,6.881425746,84.39151803043583,watermelon
1344,1344,103,16,49,45.158138891225136,81.64075303,6.915717008,155.68901785004957,watermelon
1345,1345,101,20,48,52.68589961893397,82.75411437,6.206247494,110.40089393185988,watermelon
1346,1346,85,25,47,50.010720713313354,87.64081095,6.29542477,136.80133744943038,watermelon
1347,1347,84,7,51,52.526427872901934,87.65694462,6.399669044,196.03705259841428,watermelon
1348,1348,102,28,54,49.9459852662022,80.27525115,6.862157042,104.38822821396772,watermelon
1349,1349,98,25,52,54.57930865732311,83.15393658,6.224066378,169.90956569343578,watermelon
1350,1350,97,25,50,52.126829726607454,80.90127035,6.093814669,251.30651828370128,watermelon
1351,1351,90,16,45,52.823296293278304,80.61750795,6.291540278,130.4138046384775,watermelon
1352,1352,95,12,46,54.545266066022805,81.01009354,6.32281728,109.76710426399619,watermelon
1353,1353,82,23,49,51.09233435374037,87.21986949,6.873283991,152.89863975065614,watermelon
1354,1354,82,25,51,47.67659073223297,87.47409052,6.074209622,153.27928714685484,watermelon
1355,1355,110,28,46,47.492173088742696,88.04541346,6.49889585,124.4953451478671,watermelon
1356,1356,118,21,51,52.17570175682161,86.33904774,6.678805092,147.50443837735108,watermelon
1357,1357,120,20,45,48.62069589867343,88.6984228,6.114128685,194.3389658507274,watermelon
1358,1358,91,7,52,50.99107845179344,83.46230461,6.405054243,138.11453391787452,watermelon
1359,1359,81,6,55,48.03454939520065,85.87059083,6.110142735,77.3320244730736,watermelon
1360,1360,101,13,54,49.0680521692863,82.91481799,6.828982708,61.91950454429279,watermelon
1361,1361,101,17,55,42.15051970091616,87.1269128,6.451499764,171.28703148203323,watermelon
1362,1362,111,6,53,50.92062753594752,88.59143088,6.313512999,171.85137410083425,watermelon
1363,1363,107,10,49,40.468516991993184,89.00481725,6.755192025,151.07239205212514,watermelon
1364,1364,115,11,46,46.11781236883289,89.39655519,6.623167177,226.5713149692525,watermelon
1365,1365,84,25,52,42.6434228850039,81.2514818,6.12532356,130.3869841840789,watermelon
1366,1366,120,7,47,53.82371421995303,83.03687902,6.653867608,110.90636304869939,watermelon
1367,1367,91,12,46,55.99436884117084,85.49938185,6.343942518,132.47762437034493,watermelon
1368,1368,89,22,52,46.83979225759575,86.10782926,6.217300786,179.17971918637426,watermelon
1369,1369,113,19,46,43.28354513762827,81.12122989,6.286387658,117.18273102698265,watermelon
1370,1370,97,22,50,46.46736315233102,86.14585891,6.7698938,194.32021935823045,watermelon
1371,1371,117,30,50,57.49102060983442,87.20772913,6.744966312,195.13414357028432,watermelon
1372,1372,90,14,52,53.52766995551136,89.20454622,6.391858432,158.78670918861445,watermelon
1373,1373,104,23,47,51.144357416065155,86.70068316,6.770434148,162.6079468805187,watermelon
1374,1374,81,16,45,53.703077784288276,86.25426228,6.727468157,117.94941524244562,watermelon
1375,1375,88,5,47,55.72275093048937,86.67468041,6.662244646,96.67100666700095,watermelon
1376,1376,92,7,45,59.524158092984166,81.14149505,6.944640222,223.38123784519064,watermelon
1377,1377,81,18,50,48.724782889472415,80.91934337,6.507110986,154.31921348456882,watermelon
1378,1378,111,5,55,58.7446189778489,84.42478917,6.520663422,180.83582021303638,watermelon
1379,1379,108,23,51,56.90809143695091,83.85039964,6.106500787,33.21768289143331,watermelon
1380,1380,113,30,50,50.714390850684,83.9862443,6.277484043,121.12966069077993,watermelon
1381,1381,83,10,53,53.532316725705755,85.00802358,6.195142279,148.85008152543136,watermelon
1382,1382,101,11,51,44.13035865218462,84.24340241,6.792035575,185.90631678566288,watermelon
1383,1383,114,21,55,52.613541129176724,87.9392312,6.472756256,103.5662714278215,watermelon
1384,1384,99,6,45,51.06398033225149,86.5507939,6.000975617,53.93069200293233,watermelon
1385,1385,92,20,55,44.34996082114445,87.5267616,6.587791262,149.04125402228732,watermelon
1386,1386,92,7,48,44.26505087682604,86.63249555,6.956508826,137.86580326829514,watermelon
1387,1387,91,24,55,46.33601919778471,83.09194521,6.259086583,183.19914123215324,watermelon
1388,1388,110,21,54,52.31038673163917,87.82430156,6.747537642,43.67934725861315,watermelon
1389,1389,112,25,51,54.10627659062269,85.5667282,6.932537231,200.0788557744399,watermelon
1390,1390,89,25,54,51.173230007129334,85.56967628,6.353107393,132.1531548919046,watermelon
1391,1391,100,10,53,49.001924211702104,84.60808277,6.211748957,142.56009828217933,watermelon
1392,1392,83,22,54,55.76690352904791,81.96664832,6.277245254,212.19642805894523,watermelon
1393,1393,95,14,50,52.04679386394371,84.31756844,6.560443519,111.4356052079307,watermelon
1394,1394,119,30,49,53.14453564298772,80.45846265,6.903020221,208.9607300074538,watermelon
1395,1395,97,12,47,47.693828105945386,89.63667876,6.765094964,126.24647422132068,watermelon
1396,1396,110,7,45,57.338082863056485,84.69546874,6.189213927,69.4038137301557,watermelon
1397,1397,96,18,50,47.30103549620103,84.30533791,6.904241707,274.8447946688441,watermelon
1398,1398,83,23,55,55.26374003627438,83.89241484,6.463271076,234.65816341561055,watermelon
1399,1399,120,24,47,47.35006273713664,89.4138489,6.260838965,219.669420604942,watermelon
1400,1400,115,17,55,48.531318438228084,94.11878202,6.776533055,60.41096739731913,muskmelon
1401,1401,114,27,48,53.32261369754218,93.03555162,6.528404378,223.56777073489266,muskmelon
1402,1402,101,25,52,54.89059985747821,94.22237826,6.750145572,144.91595618701425,muskmelon
1403,1403,118,18,52,47.290376535265345,90.83130708,6.562832807,185.33147042805876,muskmelon
1404,1404,95,26,45,64.85499008680104,94.55695552,6.117530021,196.69056004267307,muskmelon
1405,1405,81,25,49,50.493614465666695,93.25103208,6.076459669,104.44462594088412,muskmelon
